WALS-ID,ISO,Name,Glottocode,Family,Latitude,Longitude,Genus,Consonant Inventories,Vowel Quality Inventories,Consonant-Vowel Ratio,Voicing in Plosives and Fricatives,Voicing and Gaps in Plosive Systems,Uvular Consonants,Glottalized Consonants,Lateral Consonants,The Velar Nasal,Vowel Nasalization,Nasal Vowels in West Africa,Front Rounded Vowels,Syllable Structure,Tone,Fixed Stress Locations,Weight-Sensitive Stress,Weight Factors in Weight-Sensitive Stress Systems,Rhythm Types,Absence of Common Consonants,Presence of Uncommon Consonants,Fusion of Selected Inflectional Formatives,Exponence of Selected Inflectional Formatives,Exponence of Tense-Aspect-Mood Inflection,Inflectional Synthesis of the Verb,Locus of Marking in the Clause,Locus of Marking in Possessive Noun Phrases,Locus of Marking: Whole-language Typology,Zero Marking of A and P Arguments,Prefixing vs. Suffixing in Inflectional Morphology,Reduplication,Case Syncretism,Syncretism in Verbal Person/Number Marking,Number of Genders,Sex-based and Non-sex-based Gender Systems,Systems of Gender Assignment,Coding of Nominal Plurality,Occurrence of Nominal Plurality,Plurality in Independent Personal Pronouns,The Associative Plural,Definite Articles,Indefinite Articles,Inclusive/Exclusive Distinction in Independent Pronouns,Inclusive/Exclusive Forms in Pama-Nyungan,Inclusive/Exclusive Distinction in Verbal Inflection,Distance Contrasts in Demonstratives,Pronominal and Adnominal Demonstratives,Third Person Pronouns and Demonstratives,Gender Distinctions in Independent Personal Pronouns,Politeness Distinctions in Pronouns,Indefinite Pronouns,Intensifiers and Reflexive Pronouns,Person Marking on Adpositions,Number of Cases,Asymmetrical Case-Marking,Position of Case Affixes,Comitatives and Instrumentals,Ordinal Numerals,Distributive Numerals,Numeral Classifiers,Conjunctions and Universal Quantifiers,Position of Pronominal Possessive Affixes,Obligatory Possessive Inflection,Number of Possessive Nouns,Possessive Classification,"Genitives, Adjectives and Relative Clauses",Adjectives without Nouns,Action Nominal Constructions,Noun Phrase Conjunction,Nominal and Verbal Conjunction,Perfective/Imperfective Aspect,The Past Tense,The Future Tense,The Perfect,Position of Tense-Aspect Affixes,The Morphological Imperative,The Prohibitive,Imperative-Hortative Systems,The Optative,Situational Possibility,Epistemic Possibility,Overlap between Situational and Epistemic Modal Marking,Semantic Distinctions of Evidentiality,Coding of Evidentiality,Suppletion According to Tense and Aspect,Suppletion in Imperatives and Hortatives,Verbal Number and Suppletion,"Order of Subject, Object and Verb","Languages with two Dominant Orders of Subject, Object, and Verb",Order of Subject and Verb,Order of Object and Verb,"Order of Object, Oblique, and Verb",Order of Adposition and Noun Phrase,Order of Genitive and Noun,Order of Adjective and Noun,Order of Demonstrative and Noun,Order of Numeral and Noun,Order of Relative Clause and Noun,Prenominal relative clauses,Postnominal relative clauses,Internally-headed relative clauses,Correlative relative clauses,Adjoined relative clauses,Double-headed relative clauses,Order of Degree Word and Adjective,Position of Polar Question Particles,Position of Interrogative Phrases in Content Questions,Order of Adverbial Subordinator and Clause,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,Alignment of Case Marking of Full Noun Phrases,Alignment of Case Marking of Pronouns,Alignment of Verbal Person Marking,Expression of Pronominal Subjects,Verbal Person Marking,Third Person Zero of Verbal Person Marking,Order of Person Markers on the Verb,Ditransitive Constructions: The Verb 'Give',Reciprocal Constructions,Passive Constructions,Antipassive Constructions,Productivity of the Antipassive Construction,Applicative Constructions,Other Roles of Applied Objects,Periphrastic Causative Constructions,Nonperiphrastic Causative Constructions,Negative Morphemes,Symmetric and Asymmetric Standard Negation,Subtypes of Asymmetric Standard Negation,Negative Indefinite Pronouns and Predicate Negation,Polar Questions,Predicative Possession,Predicative Adjectives,Nominal and Locational Predication,Zero Copula for Predicate Nominals,Comparative Constructions,Relativization on Subjects,Relativization on Obliques,'Want' Complement Subjects,Purpose Clauses,'When' Clauses,Reason Clauses,Utterance Complement Clauses,Hand and Arm,Finger and Hand,Cultural Categories of Languages with Identity of 'Finger' and 'Hand',Numeral Bases,Number of Non-Derived Basic Colour Categories,Number of Basic Colour Categories,Green and Blue,Red and Yellow,M-T Pronouns,M in First Person Singular,N-M Pronouns,M in Second Person Singular,Tea,Irregular Negatives in Sign Languages,Question Particles in Sign Languages,Writing Systems,Para-Linguistic Usages of Clicks,Order of Negative Morpheme and Verb,Obligatory Double Negation,Optional Double Negation,Optional Triple Negation,Preverbal Negative Morphemes,Postverbal Negative Morphemes,Minor morphological means of signaling negation,"Position of Negative Word With Respect to Subject, Object, and Verb",Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Languages with different word order in negative clauses,The Position of Negative Morphemes in SVO Languages,Multiple Negative Constructions in SVO Languages,Obligatory Double Negation in SVO languages,Optional Double Negation in SVO languages,NegSVO Order,SNegVO Order,SVNegO Order,SVONeg Order,The Position of Negative Morphemes in SOV Languages,Multiple Negative Constructions in SOV Languages,Obligatory Double Negation in SOV languages,Optional Double Negation in SOV languages,NegSOV Order,SNegOV Order,SONegV Order,SOVNeg Order,The Position of Negative Morphemes in Verb-Initial Languages,Double negation in verb-initial languages,Verb-Initial with Preverbal Negative,Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,Verb-Initial with Clause-Final Negative,The Position of Negative Morphemes in Object-Initial Languages
tib,bod,Tibetan (Standard Spoken),tibe1272,Sino-Tibetan,30.0,91.0,Bodic,Large,Large (7-14),Average,In plosives alone,None missing in /p t k b d g/,,No glottalized consonants,"/l/, no obstruent laterals",,,,High and mid,Moderately complex,Simple tone system,No fixed stress,Unbounded: Stress can be anywhere,Long vowel,,All present,,Exclusively concatenative,Monoexponential case,TAM+agreement,4-5 categories per word,Dependent marking,Dependent marking,Dependent-marking,Non-zero marking,,,,,,No gender,No gender,,"All nouns, always optional",Person stem + nominal plural affix,,,,,,,,,Unrelated,,Binary politeness distinction,,,,,,,,,Marked by reduplication,,,,Absent,None reported,No possessive classification,,,,,,,,,,,,,,,,,,,,,,,SOV,,SV,OV,,,Genitive-Noun,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,Relative clause-Noun,Relative clause-Noun (RelN) dominant,,,,,,Adjective-Degree word,Final,,Final subordinator word,,OV and RelN,OV and NAdj,,,,,,,,Indirect-object construction,,,,,,,Purposive but no sequential,Neither,Negative affix,Both,A/Cat,,Question particle,,,,,,,,Subject is left implicit,,,,,Identical,Different,,,,,,,No M-T pronouns,No m in first person singular,No N-M pronouns,No m in second person singular,Words derived from Sinitic cha,,,,,[Neg-V],,,,[Neg-V],,,MorphNeg,,,,,,,,,,,SO[Neg-V],,,,No NegSOV,No SNegOV,Prefix&NoDoubleNeg,NoSOVNeg,,,,,,
tak,tbc,Takia,taki1248,Austronesian,-4.66666666667,146.0,Oceanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equal prefixing and suffixing,,,,,,,Plural word,,,,Demonstrative word used as definite article,,,,,,,,,,,,,,,,,,,,,Possessive suffixes,,,,,,,,,,,,,,,,,,,,,,,,,,SOV,,SV,OV,OXV,Postpositions,Genitive-Noun,Noun-Adjective,Noun-Demonstrative,,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Adjective-Degree word,Final,,,OV and Postpositions,OV and NRel,OV and NAdj,,,,,,,,,,,,,,,,,Negative particle,,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NegV,,,,NegV,,,SONegV,Immed preverbal,,,,,,,,,,SONegV,,,,No NegSOV,No SNegOV,Word&NoDoubleNeg,NoSOVNeg,,,,,,
blg,blw,Balangao,bala1310,Austronesian,17.1666666667,121.166666667,Northern Luzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plural prefix,,,,,,,,,,,,,,,,,,,,,,,,,Possessive suffixes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VO,,,,,Demonstrative-Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yar,yrb,Yareba,yare1248,Trans-New Guinea,-9.5,148.5,Yareban,Small,Average (5-6),Moderately low,In plosives alone,Missing /p/,,No glottalized consonants,No laterals,,,,,Simple,No tones,,,,,All present,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,,,,,,,,,,,,,,,,,,,Case suffixes,,,,,,No possessive affixes,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Adjective-Noun,,Noun-Numeral,Relative clause-Noun,Relative clause-Noun (RelN) dominant,,,,,,Adjective-Degree word,Final,Not initial interrogative phrase,,OV and Postpositions,OV and RelN,OV and AdjN,,,,Subject affixes on verb,,,,,,,,,,,,,Negative affix,Both,A/Fin,,Question particle,,,,,,,,,,,,,Identical,Different,,,,,,,,,,,,,,,,[V-Neg],,,,,[V-Neg],,MorphNeg,,,,,,,,,,,SO[V-Neg],,,,No NegSOV,No SNegOV,No SONegV,Suffix&NoDoubleNeg,,,,,,
mdn,mhq,Mandan,mand1446,Siouan,46.5,-102.5,Mandan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weakly suffixing,,,,,,,Plural suffix,,,,Definite affix,Indefinite affix,,,,,,,,,,,,,,Case suffixes,,,,Absent,,Possessive prefixes,,,,,,,,,,,,,Tense-aspect suffixes,Second singular and second plural,Normal imperative + special negative,,,,,,Indirect only,Verbal affix or clitic,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Noun-Adjective,Demonstrative suffix,Noun-Numeral,,,,,,,,,No question particle,Initial interrogative phrase,Subordinating suffix,OV and Postpositions,,OV and NAdj,,,,Subject affixes on verb,,,,,,,,,,,,,Double negation,,,,Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ObligDoubleNeg,[Neg-V-Neg],,,[Neg-V],[V-Neg],,ObligDoubleNeg,,,,,,,,,,,ObligDoubleNeg,,SO[Neg-V-Neg],,No NegSOV,No SNegOV,Prefix&OnlyWithAnotherNeg,Suffix&OnlyWithAnotherNeg,,,,,,
mka,mxx,Mauka,maho1249,Mande,8.33333333333,-7.5,Western Mande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Little affixation,,,,,,,Plural word,,,,Definite word distinct from demonstrative,"No indefinite, but definite article",,,,,,,,,,,,,,No case affixes or adpositional clitics,,,,,,No possessive affixes,,,,,,,,,,,,,No tense-aspect inflection,,,,,,,,,,,,,SOV,,SV,OV,OVX,Postpositions,Genitive-Noun,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,Correlative,,,,Correlative relative clause dominant,,,,Final,Not initial interrogative phrase,Initial subordinator word,OV and Postpositions,Other,OV and NAdj,,,,Obligatory pronouns in subject position,,,,,,,,,,,,,"Negative word, unclear if verb or particle",,,,Question particle,,Verbal encoding,Different,Impossible,,,,,,,,,,,,,,,,,,,,,,,,,,OptDoubleNeg,,NegV(Neg),,NegV,VNeg,,OptDoubleNeg,"Preverbal, not beginning or immed",,,,,,,,,,OptDoubleNeg,,,SNegOV(Neg),No NegSOV,OptDoubleNeg,No SONegV,Word&OnlyWithAnotherNeg,,,,,,
poh,pon,Pohnpeian,pohn1238,Austronesian,6.88333333333,158.25,Oceanic,Small,Large (7-14),Low,No voicing contrast,Other,,No glottalized consonants,"/l/, no obstruent laterals",,,,,Complex,No tones,,,,,All present,,,,,,,,,,Weakly suffixing,Productive full and partial reduplication,,,,,,No plural,,,,,Indefinite word distinct from 'one',,,,Three-way contrast,Different stem,Unrelated,,Multiple politeness distinctions,,,,,,No case affixes or adpositional clitics,,,,Obligatory,,Possessive suffixes,Absent,Five or more,Two classes,,,,,,,,,,Mixed type,,,,,,,,No grammatical evidentials,No grammatical evidentials,,,,SVO,,SV,VO,VOX,Prepositions,No dominant order,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,No dominant order,No question particle,Mixed,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,,,,,,,,,,,,,,,,,Negative particle,,,,Interrogative intonation only,,,,,,,,,,,,,Identical,Different,,Decimal,,,,,,,,,Words derived from Min Nan Chinese te,,,,,NegV,,,,NegV,,,SNegVO,Immed preverbal,,SNegVO,,,,No NegSVO,Word&NoDoubleNeg,No SVNegO,No SVONeg,,,,,,,,,,,,,,
meh,gdq,Mehri,mehr1241,Afro-Asiatic,17.0,51.5,Semitic,,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,,,Equal prefixing and suffixing,,,,,,,Plural suffix,"All nouns, optional in inanimates",Person-number stem,,,,,,,,,,,,,,,,,No case affixes or adpositional clitics,,,,,,,,,,,,,,,,,,,Mixed type,Second singular and second plural,Special imperative + normal negative,,,Verbal constructions,Verbal constructions,No overlap,,,,,,No dominant order,SVO or VSO,No dominant order,VO,,Prepositions,Noun-Genitive,Noun-Adjective,,No dominant order,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,No question particle,Initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,,,,Subject affixes on verb,,,,,,,,,,,,,Negative particle,,,,Interrogative intonation only,,,,,,,,Subject is expressed overtly,,,,,,,,,,,,,,,,,,,,,,VNeg,,,,,VNeg,,More than one position,"End, not immed postverbal",,More than one construction,SVONeg/VSONeg,,,No NegSVO,No SNegVO,No SVNegO,NoDoubleNeg,,,,,,,,,VSONeg/SVONeg,,No preverbal neg,,NoDoubleNeg,
mav,mbw,Maring,mari1435,Trans-New Guinea,-5.5,144.666666667,Chimbu-Wahgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.5-5.5,Green/blue,Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crn,cor,Cornish,corn1251,Indo-European,50.3333333333,-5.0,Celtic,,,,,,,,,,,,,,,Penultimate,Fixed stress (no weight-sensitivity),No weight,Trochaic,,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,,,,Definite word distinct from demonstrative,"No indefinite, but definite article",,,,,,,,Binary politeness distinction,,,,,,No case affixes or adpositional clitics,,,,,,No possessive affixes,,,,,,,,,,,,,Tense-aspect suffixes,,,,,,,,,,,,,SVO,,SV,VO,,Prepositions,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,Numeral-Noun,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,Initial,Not initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,,,,Subject affixes on verb,,,,,,,,,,,,,Negative particle,,,,Question particle,,,,,,,,,,,,,Different,Different,,,,,,,,,,,,,,,,NegV,,,,NegV,,,NegVSO,Immed preverbal,"SVO, but NegVSO",,,,,,,,,,,,,,,,,SVO but NegVSO,,"Separate word, no double negation  Word&NoDoubleNeg",,No clause-final neg,
rsh,sgh,Shughni,shug1248,Indo-European,38.1666666667,71.5,Iranian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unique affixal associative plural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swa,swh,Swahili,swah1253,Niger-Congo,-6.5,39.0,Bantu,Moderately large,Average (5-6),Moderately high,In both plosives and fricatives,None missing in /p t k b d g/,,No glottalized consonants,"/l/, no obstruent laterals",Initial velar nasal,Contrast absent,,,Simple,No tones,Penultimate,Fixed stress (no weight-sensitivity),No weight,,All present,'Th' sounds,Exclusively concatenative,No case,monoexponential TAM,4-5 categories per word,Head marking,Dependent marking,Inconsistent or other,Non-zero marking,Weakly prefixing,Productive full and partial reduplication,No case marking,Syncretic,Five or more,Non-sex-based,Semantic and formal,Plural prefix,"All nouns, always obligatory",Person-number stem,Unique periphrastic associative plural,Demonstrative word used as definite article,,No inclusive/exclusive,,No inclusive/exclusive,Two-way contrast,Identical,,"3rd person only, but also non-singular",No politeness distinction,Generic-noun-based,Differentiated,No person marking,No morphological case-marking,No case-marking,Mixed morphological case,Differentiation,"First, second, three-th",Marked by reduplication,Absent,,Possessive suffixes,Absent,None reported,No possessive classification,,Without marking,Possessive-Accusative,'And' identical to 'with',,No grammatical marking,"Present, no remoteness distinctions",Inflectional future exists,Other perfect,Tense-aspect prefixes,Second singular and second plural,Special imperative + special negative,Maximal system,Inflectional optative absent,Affixes on verbs,Affixes on verbs,Overlap for either possibility or necessity,No grammatical evidentials,No grammatical evidentials,,Imperative,,SVO,,SV,VO,,Prepositions,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,Initial,Not initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,Neutral,Neutral,Accusative,Subject affixes on verb,Both the A and P arguments,No zero realization,A precedes P,Double-object construction,Distinct from reflexive,Present,No antipassive,no antipassive,Benefactive and other; both bases,Locative,Purposive but no sequential,Morphological but no compound,Negative affix,Both,A/Cat,Predicate negation also present,Question particle,Conjunctional,Mixed,Identical,Impossible,Exceed,Gap,Not possible,,,,,Balanced,Identical,Different,,Decimal,,,,,No M-T pronouns,m in first person singular,No N-M pronouns,No m in second person singular,Words derived from Sinitic cha,,,,Affective meanings,[Neg-V],,,,[Neg-V],,,MorphNeg,,,S[Neg-V]O,,,,No NegSVO,Prefix&NoDoubleNeg,No SVNegO,No SVONeg,,,,,,,,,,,,,,
wwa,wwa,Waama,waam1244,Niger-Congo,10.5833333333,1.66666666667,Oti-Volta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SVO,,SV,VO,,,Genitive-Noun,,Noun-Demonstrative,Noun-Numeral,,,,,,,,,Final,Not initial interrogative phrase,,,,,,,,,,,,,,,,,,,,,,,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nbm,nbm,Ngbaka (Ma'bo),ngba1284,Niger-Congo,3.56,18.36,Ubangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'And' identical to 'with',,,,,,,Second singular,Normal imperative + special negative,,,,,,,,,,,SVO,,SV,VO,,,,,,,,,,,,,,,Final,Not initial interrogative phrase,,,,,,,,Obligatory pronouns in subject position,,,,,,,,,,,,,,,,,Question particle,Conjunctional,,,,,,,,Balanced/deranked,,Balanced/deranked,Balanced,,,,,,,,,,,,,,,,,,VNeg,,,,,VNeg,,SVONeg,"End, not immed postverbal",,SVONeg,,,,No NegSVO,No SNegVO,No SVNegO,NoDoubleNeg,,,,,,,,,,,,,,
ori,tag,Orig,orig1235,Kordofanian,12.1666666667,30.8333333333,Rashad,,,,,,,,,,,,,,,,,,,,,,,,,No marking,Dependent marking,Inconsistent or other,Non-zero marking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absent,,,Absent,None reported,No possessive classification,,,,,,,,,,Tense-aspect tone,,,,,,,,,,,,,SOV,,SV,OV,,,Noun-Genitive,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,,,,,,,,,,,,,,OV and NAdj,,,,,,,,,,,,,,,,,Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,No M-T pronouns,No m in first person singular,No N-M pronouns,No m in second person singular,,,,,,[Neg-V],,,,[Neg-V],,,MorphNeg,,,,,,,,,,,SO[Neg-V],,,,No NegSOV,No SNegOV,Prefix&NoDoubleNeg,NoSOVNeg,,,,,,
wgl,wbk,Waigali,waig1243,Indo-European,35.0,71.25,Nuristani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-T pronouns, paradigmatic",m in first person singular,No N-M pronouns,No m in second person singular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ret,tnc,Retuarã,tani1257,Tucanoan,-0.5,-70.6666666667,Tucanoan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,Sex-based,Semantic,,"Only human nouns, obligatory",Person stem + pronominal plural affix,,No definite or indefinite article,No definite or indefinite article,,,,Two-way contrast,Identical,Related for all demonstratives,3rd person singular only,,,,Pronouns only,,,Postpositional clitics,,,,,,,,,,,,,,Differentiation,,,,,Tense-aspect suffixes,Second singular and second plural,Special imperative + special negative,Maximal system,,,,,Direct and indirect,Verbal affix or clitic,,,,SOV,,SV,OV,,Postpositions,Genitive-Noun,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,Internally headed,,,Internally-headed relative clause dominant,,,,,Initial,Initial interrogative phrase,,OV and Postpositions,Other,OV and AdjN,,,Accusative,,Both the A and P arguments,No zero realization,P precedes A,Double-object construction,,Absent,,,,,Purposive but no sequential,Morphological but no compound,Negative affix,,,Predicate negation also present,Question particle,,Nonverbal encoding,Identical,Possible,,,,Subject is left implicit,Deranked,Balanced/deranked,Deranked,Balanced,Different,Different,,,,,,,,,,,,,,,,[V-Neg],,,,,[V-Neg],,MorphNeg,,,,,,,,,,,SO[V-Neg],,,,No NegSOV,No SNegOV,No SONegV,Suffix&NoDoubleNeg,,,,,,
ati,atj,Atikamekw,atik1240,Algic,48.0,-74.0,Algonquian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,Identical,Hunter-gatherers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kau,pss,Kaulong,kaul1240,Austronesian,-6.16666666667,149.666666667,Oceanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demonstrative word used as definite article,Indefinite word distinct from 'one',,,,,,,,,,,,,,,,,,,,Possessive suffixes,,,,,,,,,,,,,,,,,,,,,,,,,,SVO,,SV,VO,,Prepositions,No dominant order,Noun-Adjective,Noun-Demonstrative,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Adjective-Degree word,Final,Not initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and NAdj,,,,Mixed,,,,,,,,,,,,,Negative particle,,,,Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNeg,,,,,VNeg,,Other,,,Other VNeg,,,,No NegSVO,No SNegVO,,,,,,,,,,,,,,,,
nrg,sen,Nanerge,nane1238,Niger-Congo,11.75,-5.0,Senufo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plural suffix,,,,Definite affix,Indefinite affix,,,,,,,,,,,,,,,,,,,,No possessive affixes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genitive-Noun,Noun-Adjective,Demonstrative-Noun,Noun-Numeral,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNeg,,,,,VNeg,,,,,,,,,,,,,,,,,,,,,,,,,,
khv,khv,Khwarshi,khva1239,Nakh-Daghestanian,42.25,46.1666666667,Avar-Andic-Tsezic,,,,,,,,,No velar nasal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pin,piu,Pintupi,pint1250,Pama-Nyungan,-23.0,129.0,Western Pama-Nyungan,,,,,,,,,,,,,,,Initial,Fixed stress (no weight-sensitivity),No weight,Trochaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Different,Identical,Hunter-gatherers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nor,nor,Norwegian,norw1258,Indo-European,61.0,8.0,Germanic,Average,Large (7-14),Moderately low,In plosives alone,None missing in /p t k b d g/,,No glottalized consonants,"/l/, no obstruent laterals",,,,High and mid,Complex,Simple tone system,No fixed stress,Right-oriented: One of the last three,Long vowel or coda consonant,Undetermined,All present,,,,,,,,,,Strongly suffixing,,,,,,,Plural suffix,,,Unique periphrastic associative plural,Definite affix,Indefinite word same as 'one',,,,,,,,Binary politeness distinction,,Identical,,,,Case suffixes,Identity,"First, second, three-th",,,,No possessive affixes,,,,,,,,,,,,,Tense-aspect suffixes,Second person number-neutral,Normal imperative + normal negative,Neither type of system,Inflectional optative absent,,,,,,,,,SVO,,SV,VO,,Prepositions,No dominant order,Adjective-Noun,Demonstrative-Noun,Numeral-Noun,Noun-Relative clause,,Noun-Relative clause (NRel) dominant,,,,,Degree word-Adjective,No question particle,Initial interrogative phrase,Initial subordinator word,VO and Prepositions,VO and NRel,VO and AdjN,,,,Obligatory pronouns in subject position,,,,,,,,,,,,,Negative particle,,,,Interrogative word order,,,,,,,,,,,,,Different,Different,,,,,,,,,,,Words derived from Min Nan Chinese te,,,,,Type 1 / Type 2,,,,NegV,VNeg,,More than one position,,,More than one construction,SNegVO/SVNegO,,,No NegSVO,Word&NoDoubleNeg,Word&NoDoubleNeg,No SVONeg,,,,,,,,,,,,,,
qta,qvn,Quechua (Tarma),nort2980,Quechuan,-11.4166666667,-75.75,Quechuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Related for non-human reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,Second singular and second plural,Special imperative + special negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
